ID_REF	VALUE
10450892	5.473306366
10450895	5.376848444
10450897	4.605911366
10450900	5.038092105
10450902	4.418538501
10450904	10.42919299
10450906	5.461331315
10450908	5.645550938
10450910	5.346892374
10450912	4.581185756
10450914	5.577041983
10450916	4.317376722
10450920	10.26271573
10450923	4.749470337
10450926	4.563345839
10450930	4.664040976
10450938	4.797584338
10450948	6.635302535
10450951	4.29319021
10450957	9.060417713
10450968	4.600588282
10450982	4.896546652
10450996	4.930329494
10451004	11.08058352
10451016	4.412205823
10451033	5.095539228
10451039	8.456914955
10451052	5.138687114
10451054	8.617751936
10451061	6.212068511
10451077	6.253305374
10451079	6.357018813
10451081	8.490719414
10451083	9.306136215
10451093	6.008442651
10451104	7.280284718
10451110	13.40564076
10451123	9.676054914
10451142	7.004798552
10451145	5.613006017
10451167	10.75441554
10451193	7.097146923
10451195	5.454634889
10451198	10.04474778
10451213	7.563079403
10451220	7.337230203
10451225	9.037018647
10451238	10.32977773
10451248	9.209833485
10451261	7.455607758
10451287	6.228655561
10451291	6.000680611
10451301	12.20474741
10451303	7.47994869
10451322	8.034154461
10451363	10.59395856
10451372	9.643972142
10451395	7.702511549
10451413	9.210197331
10451421	11.07328891
10451434	10.76544325
10451451	5.745766116
10451458	10.08404114
10451465	5.962837949
10451472	11.4928777
10451481	9.128106045
10451493	7.759718644
10451495	10.37552713
10451547	12.11344364
10451549	13.29494118
10451551	5.742746777
10451559	6.018688915
10451565	8.151882251
10451580	9.192459516
10451591	10.36612066
10451597	6.969331144
10451604	9.893350833
10451611	6.378977996
10451613	9.991798964
10451637	6.108524457
10451641	4.912697427
10451646	5.18625392
10451650	11.15704624
10451665	7.369082726
10451670	5.665850079
10451675	6.429517215
10451677	6.269652407
10451679	9.691107512
10451708	5.482627023
10451710	8.308609794
10451721	4.71381017
10451736	9.013042064
10451761	4.433793124
10451763	9.864901371
10451778	4.930329494
10451784	7.101383769
10451786	5.928736044
10451800	4.992558309
10451805	9.120012706
10451818	5.478449461
10451828	4.639147926
10451838	7.546445303
10451851	10.36581543
10451856	5.577398977
10451860	8.408912391
10451879	7.091966666
10451884	13.76221758
10451886	5.972869649
10451893	6.5915768
10451907	11.17443657
10451918	9.322621774
10451932	6.365126643
10451943	6.567727203
10451953	5.310314052
10451955	7.362824557
10451974	7.361802304
10451993	9.550701965
10452000	9.293193429
10452022	8.893106731
10452030	10.44726779
10452043	5.153374895
10452047	12.0801813
10452082	7.021580886
10452085	6.65970126
10452087	8.440165584
10452110	8.640608348
10452118	9.054660207
10452138	8.108725427
10452142	9.172549895
10452147	7.187261797
10452151	7.970439901
10452172	5.852219546
10452188	11.22065596
10452202	5.748677514
10452210	7.10034244
10452213	10.51919522
10452228	11.01425262
10452248	5.749955537
10452257	10.1510494
10452269	6.625671442
10452295	11.23683334
10452301	5.542834393
10452307	5.813306627
10452316	6.592248168
10452356	9.31776273
10452376	5.118318192
10452384	13.01067128
10452386	5.451173849
10452404	7.269747489
10452415	14.06210113
10452417	5.334369334
10452419	11.40886044
10452427	6.609392116
10452430	10.54649082
10452440	7.270421951
10452442	6.166918259
10452445	5.743681481
10452450	4.807354922
10452468	9.310661628
10452470	12.11773108
10452480	6.226815802
10452485	10.98496787
10452496	9.186972171
10452508	11.6096841
10452516	8.37786144
10452525	12.22031012
10452535	8.808211139
10452538	7.490847428
10452556	11.12152005
10452566	5.340639956
10452571	9.614846562
10452609	6.085301211
10452613	10.33012901
10452633	10.52966217
10452639	12.20889976
10452643	11.70514365
10452648	7.105769836
10452658	10.31454201
10452701	10.40097451
10452709	8.909753846
10452721	6.317182669
10452729	5.734141371
10452734	8.431172381
10452766	6.148889579
10452768	6.274029208
10452770	5.507615735
10452793	6.59393605
10452812	5.056853662
10452815	5.727795425
10452854	5.739872588
10452860	8.677320423
10452867	10.76691818
10452874	10.69113666
10452876	6.807265266
10452879	4.779072673
10452890	12.23692008
10452892	10.12750057
10452901	4.629148507
10452903	6.469873672
10452905	4.355589731
10452907	8.9489049
10452918	9.328486669
10452935	6.731911467
10452937	10.08256209
10452978	9.720638188
10452980	8.223868014
10452998	4.775972507
10453006	8.837737921
10453026	10.02569936
10453047	8.164302225
10453049	9.925137667
10453055	5.861259225
10453057	10.72283178
10453062	9.823978345
10453082	10.3548638
10453102	10.2655677
10453114	10.27526807
10453139	7.88094199
10453141	9.547857157
10453166	5.175028954
10453178	10.16420816
10453214	12.86917925
10453216	7.716894689
10453231	8.300679275
10453233	8.763823847
10453248	6.177974782
10453250	5.790309707
10453252	12.33326886
10453254	8.713404559
10453256	5.739126683
10453260	6.316054122
10453272	11.58303085
10453276	9.045709978
10453316	4.891147149
10453318	6.003896682
10453334	9.885582905
10453373	10.8047204
10453390	5.031624834
10453394	8.356693874
10453399	9.077652518
10453423	6.446655232
10453426	6.735975656
10453429	9.052112892
10453436	9.305823956
10453443	5.234896046
10453451	12.00259047
10453456	6.801187427
10453459	9.584577167
10453461	10.74234102
10453485	5.063312799
10453487	4.795160001
10453499	5.841146401
10453512	11.78857654
10453518	8.499640069
10453542	5.947883994
10453544	9.898553881
10453553	8.620316246
10453555	9.165097279
10453560	4.727271858
10453562	8.760588793
10453573	6.14974712
10453575	10.07160703
10453600	10.02043442
10453602	6.567776326
10453604	10.85596097
10453609	5.168922261
10453616	9.963920562
10453627	6.377390602
10453629	9.958023824
10453632	11.3245414
10453634	5.027719064
10453636	9.575984088
10453676	7.574970528
10453678	11.00700315
10453688	5.227093543
10453690	11.4182531
10453692	7.587232133
10453694	5.004208104
10453705	9.745177084
10453715	9.494217878
10453717	6.797140895
10453721	10.86862087
10453732	6.449753831
10453734	7.445803083
10453736	8.964997802
10453738	10.20404251
10453740	6.70739475
10453743	5.084480171
10453747	10.61901879
10453759	6.414243545
10453761	5.917857722
10453764	7.208889825
10453766	8.494094064
10453792	7.895513908
10453797	7.198333354
10453811	6.981466076
10453825	10.91310939
10453830	10.01403735
10453855	6.366718682
10453857	12.5675483
10453867	9.322487932
10453887	8.864367151
10453900	9.659058228
10453916	4.087462841
10453918	9.573245563
10453939	7.022530052
10454015	8.143956096
10454030	5.528714362
10454039	10.19586307
10454052	4.577368883
10454057	12.85557483
10454059	6.154853017
10454061	7.148296889
10454063	10.14637533
10454067	6.005560643
10454077	7.433353256
10454093	9.943021178
10454095	7.000744824
10454097	11.88500231
10454099	12.78203049
10454103	6.172989675
10454105	4.913144569
10454113	5.402231555
10454129	5.905296379
10454134	4.984755529
10454154	4.737566496
10454172	7.464532028
10454192	5.69320681
10454198	6.305558915
10454202	8.924259513
10454212	5.246390605
10454229	7.907643606
10454233	7.126537844
10454235	9.227627254
10454252	6.301823199
10454254	8.282467467
10454286	11.4300704
10454296	13.3221504
10454298	10.29274103
10454306	8.121519272
10454310	10.02434157
10454326	8.997805548
10454332	10.9673809
10454353	5.423279651
10454369	8.740169866
10454398	9.021427535
10454411	12.66373332
10454414	8.73852578
10454441	5.813522175
10454445	6.507316886
10454447	11.27536836
10454469	10.39582918
10454478	9.708423159
10454483	10.25918691
10454512	6.946170093
10454514	9.418616055
10454525	9.873591604
10454543	6.5049591
10454546	9.30396395
10454564	10.98241524
10454580	10.26036069
10454601	6.653520161
10454606	9.960253368
10454632	7.242718058
10454647	6.154689526
10454651	7.777865606
10454653	7.437891613
10454655	10.0601159
10454674	7.851211084
10454683	5.014228962
10454701	5.86774774
10454709	10.64800266
10454731	7.052287418
10454733	13.46141767
10454735	9.217647079
10454741	10.38892762
10454771	9.133648185
10454782	12.63942562
10454786	11.17220909
10454805	13.53885288
10454807	7.507474675
10454809	11.54834101
10454828	8.463034387
10454831	11.29897219
10454836	7.008661339
10454840	5.842451171
10454842	11.80415979
10454851	9.952862219
10454856	7.432417376
10454873	6.616200644
10454877	10.98932779
10454881	8.325908585
10454885	6.266633007
10454912	10.47469531
10454944	8.285116565
10454950	10.25053837
10454953	8.672713145
10454966	10.50896477
10454984	8.634043477
10454993	9.143288562
10455007	10.42425753
10455015	5.685356114
10455017	7.140294814
10455019	6.39096048
10455048	5.310537896
10455050	7.202875495
10455054	7.114562863
10455061	7.46501085
10455065	6.908457953
10455069	7.687151484
10455071	7.025817829
10455078	7.757539355
10455080	6.544883099
10455084	5.883938106
10455088	7.164776827
10455092	5.290525996
10455094	6.184368377
10455098	6.685438986
10455104	7.547152965
10455108	6.939213587
10455112	6.935533295
10455118	6.786004134
10455123	7.548165015
10455128	6.922222829
10455135	6.132546204
10455139	7.333990038
10455146	6.768848738
10455148	9.548725154
10455199	6.725586846
10455210	12.98154409
10455212	9.72406341
10455227	10.69742208
10455238	11.33389563
10455249	5.604002272
10455253	5.721555254
10455259	8.257765346
10455289	4.610854999
10455292	7.274858933
10455294	6.936356133
10455297	6.781359714
10455299	5.776005945
10455310	5.631576079
10455312	10.54109139
10455335	5.656947071
10455338	13.69732403
10455342	6.216311287
10455346	10.01712645
10455372	10.22990283
10455374	8.360450623
10455389	4.929941365
10455395	4.923030203
10455428	4.600588282
10455439	12.32834608
10455441	5.591079166
10455446	4.882773375
10455454	4.188722868
10455457	4.592399568
10455461	5.495287301
10455472	9.367658929
10455483	8.478769741
10455514	6.344515625
10455531	6.310341575
10455533	9.600987956
10455542	11.12590012
10455550	6.543311823
10455572	6.531208171
10455578	9.606796048
10455588	11.89061377
10455591	5.701349827
10455595	12.92611516
10455599	7.459956959
10455602	10.17630395
10455647	9.846808573
10455653	5.399378321
10455656	10.12399048
10455682	4.883094469
10455687	8.513183572
10455691	6.275392447
10455695	8.427613715
10455705	4.392317423
10455707	5.246669277
10455714	4.718127926
10455719	4.475409129
10455721	10.26317223
10455738	10.65501894
10455752	8.305303905
10455761	10.74195356
10455769	9.748226232
10455780	13.67566765
10455782	5.165901892
10455784	10.09822373
10455801	9.547277591
10455809	6.612541671
10455813	10.7614407
10455824	5.899612386
10455826	9.368660326
10455852	10.40267838
10455863	6.570191641
10455866	4.812158716
10455873	10.77558427
10455901	7.343228718
10455912	11.93942667
10455919	8.246268552
10455942	10.05305104
10455948	9.16014686
10455954	7.225072827
10455957	5.364700028
10455959	5.770662387
10455961	7.424287243
10455967	9.491594791
10455970	6.354352362
10455974	11.34521317
10455989	11.05656063
10456001	11.67784964
10456005	5.631132985
10456018	8.765408439
10456021	6.832744851
10456046	12.40206394
10456071	7.544761785
10456096	5.738227022
10456120	11.63732659
10456136	9.28611137
10456140	8.129260037
10456158	6.257422165
10456161	6.905713477
10456171	5.382483515
10456184	10.88735726
10456194	8.623941318
10456206	9.912320227
10456237	7.971682759
10456246	9.352881425
10456248	8.23898791
10456254	10.07227318
10456289	6.035233714
10456291	5.714904006
10456293	5.452016719
10456296	7.197500584
10456317	10.46626452
10456329	6.551437267
10456346	8.171352263
10456353	7.350528629
10456357	6.388435822
10456361	5.764217952
10456363	7.276069861
10456378	8.432628418
10456383	9.885225667
10456392	5.464569601
10456400	10.84913695
10456405	7.73188371
10456414	9.684047858
10456423	9.826544356
10456435	7.68890607
10456437	7.303772804
10456439	9.396460933
10456486	5.426369564
10456488	8.349974706
10456490	9.209287885
10456492	10.28633054
10456501	8.753212169
10456513	6.013466146
10456516	6.781848232
10456519	5.835926752
10456522	11.65120335
10456545	7.053490103
10456556	6.321432624
10456566	10.77763398
10456577	4.087462841
10456579	11.65111422
10456585	4.671680153
10456587	6.843213565
10456599	6.238405121
10456601	10.1385333
10456619	6.53332101
10456622	9.61915345
10456639	5.388327427
10456650	5.942450064
10456653	5.968855546
10456699	11.60687848
10456709	12.97707077
10456717	6.358314672
10456719	9.280961741
10456721	9.089222863
10456723	11.09037949
10456727	10.79676434
10456745	9.732613651
10456754	5.312452805
10456756	8.07046232
10456764	10.56386874
10456781	5.640218035
10456793	9.100482057
10456798	9.408812384
10456812	6.501912959
10456814	10.71253551
10456836	7.460749443
10456846	6.503924458
10456887	6.531967777
10456889	5.634445826
10456891	12.45240767
10456904	6.993539131
10456922	8.395600967
10456968	4.39897512
10456970	4.412205823
10456972	5.240979037
10456974	12.74723297
10456976	7.564804481
10456978	7.198626945
10456980	7.197673073
10456982	7.198940212
10456984	7.198812655
10456986	7.564784441
10456988	9.765313618
10456995	9.718679107
10457007	7.448759086
10457020	11.01774532
10457022	9.153454244
10457038	9.8982463
10457040	9.638175047
10457048	4.808605248
10457050	4.43080471
10457054	9.706166949
10457059	4.761920834
10457063	8.68161125
10457071	11.80919073
10457077	4.359066954
10457091	6.704862284
10457106	7.161810911
10457114	6.041340245
10457118	8.059809834
10457168	4.797584338
10457181	4.191643974
10457183	9.4837597
10457203	8.639737807
10457205	8.5483189
10457221	6.018276304
10457223	12.71922088
10457225	8.05994613
10457235	7.589029896
10457243	6.333101489
10457250	8.600983534
10457273	11.04328715
10457302	10.43276361
10457323	6.919303729
10457331	11.34657988
10457333	5.283509494
10457345	5.298260567
10457357	6.893923015
10457359	8.48765424
10457378	7.496566368
10457380	7.873548696
10457382	5.720105944
10457385	10.87821342
10457400	7.942513978
10457402	5.481907579
10457407	9.327432957
10457409	10.78054165
10457429	9.954514628
10457463	12.85192254
10457465	8.801704415
10457475	6.840875841
10457485	4.648635128
10457487	4.141994701
10457489	8.414330152
10457508	11.38055197
10457536	8.689648154
10457546	8.704039879
10457583	9.537009573
10457585	8.06193644
10457587	9.814006298
10457598	8.996859568
10457606	9.673411624
10457614	5.926600337
10457628	4.544654956
10457637	5.327561841
10457640	13.14139096
10457644	12.36457418
10457663	5.832504485
10457665	6.88505327
10457667	9.125963321
10457669	7.913462768
10457686	6.50853403
10457707	5.329835437
10457729	8.048631273
10457731	12.91380295
10457733	10.46922055
10457745	8.82866363
10457776	6.044394119
10457778	6.171533411
10457780	10.24428177
10457787	5.64279386
10457798	4.220513376
10457820	6.303273159
10457834	7.335552839
10457836	8.517311248
10457838	7.00709961
10457844	9.468441989
10457853	9.198488358
10457860	7.390015261
10457862	9.978667707
10457872	10.6100561
10457884	7.786017011
10457886	6.477833212
10457888	11.47053676
10457895	8.268854763
10457916	7.615073931
10457918	5.159492877
10457920	11.78563065
10457922	13.56554101
10457924	11.00358994
10457927	9.588837353
10457929	7.519197009
10457938	8.388156079
10457942	8.502687428
10457948	10.52509743
10457959	7.192384749
10457961	8.336976447
10457963	10.20966841
10457967	6.124098146
10458016	5.96423104
10458028	10.07506072
10458033	8.769845611
10458044	10.35743093
10458046	13.28594139
10458052	9.698064826
10458081	5.664184343
10458084	4.282743881
10458086	11.60259193
10458088	7.002566277
10458090	10.97636199
10458098	8.931052538
10458122	6.415959909
10458130	4.916695707
10458138	8.988803761
10458164	11.20883997
10458183	10.81708239
10458195	8.500764934
10458213	10.68555888
10458226	11.47384443
10458245	5.576685021
10458247	9.652833593
10458251	9.423814413
10458262	5.629476403
10458278	6.385720583
10458283	7.178921451
10458285	8.044807633
10458293	9.814965478
10458303	7.778722747
10458314	9.001816032
10458323	7.251062536
10458334	9.464680845
10458340	9.524585984
10458349	10.31502499
10458355	8.078640947
10458368	6.656959938
10458382	5.986416783
10458386	10.8328617
10458391	6.058115578
10458398	10.01587762
10458415	6.665118857
10458417	5.267826518
10458419	6.250015139
10458424	8.034781359
10458428	10.79251149
10458430	8.184655352
10458461	11.83537494
10458478	7.139129328
10458498	7.610396221
10458534	6.983599493
10458538	8.620172603
10458540	6.28797698
10458547	9.436053123
10458555	10.45767226
10458560	7.159152231
10458569	9.689671931
10458581	5.351181198
10458583	11.47034992
10458589	8.149133691
10458597	5.858017808
10458601	5.17656154
10458607	9.417852388
10458641	5.34153238
10458645	8.895042152
10458661	7.6862736
10458663	12.73093185
10458680	10.99505227
10458685	7.989302244
10458704	4.282743881
10458709	6.234762452
10458714	4.287924286
10458719	4.847519837
10458725	4.304982907
10458731	9.928542595
10458755	7.137091559
10458757	12.63574224
10458760	7.681450671
10458762	8.987367484
10458764	5.845465362
10458767	7.021748542
10458782	8.096082971
10458784	9.400316483
10458794	9.304676904
10458804	7.1750373
10458806	6.890251264
10458808	10.73404044
10458816	6.884870659
10458823	12.42569522
10458828	9.872651397
10458834	9.238258313
10458841	12.43816924
10458843	11.09631721
10458870	10.14902038
10458873	4.247927513
10458875	7.423142221
10458882	6.901153266
10458884	4.845858832
10458888	5.20712813
10458890	6.593566514
10458892	4.179616143
10458894	12.48121189
10458906	12.19328602
10458913	10.03703718
10458938	8.846169933
10458940	9.999126652
10458956	6.656378167
10458958	6.718745129
10458960	11.93341928
10458983	7.659033513
10458992	7.855572733
10458997	6.467352526
10458999	12.24325811
10459066	6.844603211
10459071	10.3374764
10459075	6.918515876
10459084	9.885347553
10459089	11.47763959
10459109	9.344962057
10459138	6.148268311
10459153	7.776157101
10459158	9.097619382
10459183	9.088427719
10459188	13.65311254
10459193	7.013591784
10459208	5.835203178
10459210	6.15642291
10459225	8.418556142
10459227	7.507355027
10459229	10.40715302
10459236	9.924146217
10459241	8.341883615
10459262	6.540768612
10459288	7.844336186
10459292	7.251101366
10459294	5.356228834
10459296	9.870038905
10459319	4.875799227
10459324	4.385360626
10459329	6.306653324
10459335	9.084686431
10459353	8.722537611
10459363	8.560041973
10459375	10.39426686
10459387	10.82019883
10459389	10.12436652
10459391	8.258426021
10459405	11.12887804
10459421	7.345058248
10459452	5.903508154
10459455	5.96229484
10459467	5.600889677
10459469	4.355589731
10459471	6.133293488
10459475	5.076740276
10459481	12.24537019
10459496	8.70298345
10459510	7.067560742
10459512	8.056631104
10459518	7.500206914
10459530	5.397068424
10459534	10.18714073
10459552	9.13021377
10459576	8.510043135
10459590	9.967037875
10459602	6.619567514
10459604	9.598449326
10459611	4.902576698
10459614	6.075295029
10459618	6.549711983
10459620	6.975202436
10459633	5.575611943
10459637	5.53951761
10459643	8.975096281
10459655	8.819022108
10459669	12.46092541
10459671	9.763654803
10459703	5.411330311
10459705	11.79387971
10459723	7.178264476
10459730	9.878193489
10459747	7.283496789
10459755	6.962400142
10459766	11.78806012
10459768	11.00649404
10459770	10.05083142
10459772	6.114932914
10459785	9.255030931
10459799	5.434549336
10459802	9.618623656
10459804	5.960794328
10459823	5.601055747
10459827	9.086836565
10459835	7.244899614
10459837	8.377022642
10459844	9.088445343
10459854	5.368352973
10459858	6.952272055
10459866	6.141540286
10459879	6.248153202
10459905	10.46706423
10459912	9.597537878
10459918	9.338979225
10459925	7.616013716
10459927	7.740322354
10459930	8.733725136
10459944	8.335955709
10459962	9.348957463
10459999	7.509195198
10460008	4.494490367
10460010	5.962711652
10460016	13.50811948
10460018	9.477405947
10460052	6.445825508
10460055	6.249897724
10460057	10.03650086
10460061	9.600692914
10460070	8.875570996
10460072	5.144632142
10460085	9.431100699
10460097	6.929649467
10460100	5.194383852
10460102	9.469736698
10460106	4.750788974
10460108	9.345463463
10460112	4.951109832
10460114	8.3992619
10460116	4.601059166
10460118	8.858492066
10460123	6.635644995
10460127	7.313674406
10460136	5.638493548
10460139	5.467122778
10460146	5.705489265
10460149	8.414687434
10460151	8.67564525
10460157	11.3461979
10460177	5.912254171
10460194	5.084095015
10460196	10.3605651
10460202	9.551095798
10460221	9.130111813
10460237	7.884065481
10460251	5.099012067
10460253	6.143945182
10460255	9.715309233
10460257	6.292005356
10460259	7.076544559
10460263	8.736162082
10460273	6.472190591
10460285	7.993170678
10460291	6.881540066
10460303	6.955580285
10460312	9.625681541
10460317	7.801372871
10460344	11.23001911
10460356	5.607527986
10460359	11.62096445
10460371	7.507573859
10460376	12.01698151
10460385	7.583689287
10460392	8.386559556
10460397	6.037273796
10460400	8.3246636
10460423	7.353226944
10460461	9.802290654
10460466	5.464676859
10460468	8.284828726
10460485	8.783826448
10460490	7.219998751
10460492	10.08794344
10460498	7.956629097
10460513	8.736779925
10460517	8.245588262
10460529	6.612320722
10460541	11.39247188
10460544	9.09013095
10460554	7.994354003
10460556	8.440532223
10460560	5.982676649
10460573	9.937177524
10460580	7.448785181
10460582	9.968280439
10460585	6.036344505
10460591	9.230224537
10460603	12.30081058
10460616	13.13793717
10460621	6.102316627
10460623	8.090736588
10460626	9.473865431
10460631	10.95283216
10460645	9.337145979
10460658	6.17213554
10460666	11.48023513
10460693	6.209284911
10460696	7.762852329
10460704	5.598423659
10460706	10.24762649
10460726	12.95036142
10460732	8.058333977
10460735	6.245362077
10460738	9.386168267
10460746	4.606836191
10460765	9.911810054
10460767	6.683502632
10460771	5.987727465
10460782	6.36852043
10460787	9.078688148
10460829	6.5373714
10460831	5.016921471
10460833	11.39201683
10460841	7.604469982
10460879	10.47469906
10460891	8.499154264
10460926	11.9184493
10460947	8.273384407
10460968	7.458009371
10460987	8.377344944
10461012	9.836260272
10461017	7.619509265
10461022	11.05720892
10461028	7.78191806
10461038	7.095379932
10461051	6.702605048
10461055	6.338620784
10461057	9.093941197
10461071	10.07970877
10461078	10.29693272
10461093	6.507383334
10461100	5.917938734
10461108	10.70438967
10461110	5.614955464
10461115	5.989810595
10461130	6.102299932
10461143	7.785314748
10461148	4.871847147
10461150	7.156675307
10461152	7.164401845
10461154	5.410515121
10461156	7.953152248
10461158	7.226734511
10461160	6.425944139
10461162	7.048362843
10461164	9.647408687
10461176	11.16318466
10461191	11.13361323
10461214	12.00529215
10461217	7.927995446
10461220	11.2862291
10461237	11.21591862
10461251	6.697380321
10461257	10.49273708
10461268	7.162793012
10461274	9.240595303
10461277	11.63065028
10461305	9.919970468
10461311	8.644898377
10461334	11.36180235
10461354	8.982060768
10461365	8.000070837
10461369	10.11022515
10461384	5.302652814
10461389	13.13713284
10461391	12.64402029
10461396	4.963294701
10461400	4.72204545
10461402	12.99628271
10461408	9.732739132
10461423	11.37220645
10461439	12.1961089
10461452	6.515700154
10461454	7.462545215
10461459	7.721915755
10461475	9.626147721
10461487	8.861833749
10461497	12.17737833
10461526	6.736026328
10461547	9.971942252
10461553	6.014593305
10461558	6.333764688
10461568	11.34542255
10461583	6.351362251
10461587	5.828924117
10461594	4.942415038
10461605	4.643613566
10461614	6.068600523
10461622	5.702764467
10461629	5.3879849
10461636	5.118078519
10461640	6.921333674
10461642	11.78788257
10461644	4.889385051
10461652	5.440263798
10461663	9.830275055
10461668	4.568791266
10461671	9.610779039
10461690	11.25193266
10461705	4.822224963
10461707	4.576593122
10461709	8.450387428
10461711	4.368079657
10461713	5.228649789
10461715	5.434590067
10461717	5.410030876
10461721	6.297831535
10461723	9.724570571
10461728	5.841764522
10461735	4.392317423
10461745	4.410229017
10461747	5.148704182
10461750	4.486026065
10461754	4.93641133
10461758	5.566183669
10461765	6.22174332
10461775	7.85285406
10461777	4.80605256
10461780	4.832098441
10461782	9.270114248
10461784	4.583079096
10461786	4.934076691
10461788	4.399103949
10461790	4.277327576
10461792	4.399104086
10461794	4.887993681
10461796	4.646971296
10461798	6.127478644
10461800	4.480559448
10461802	4.808675157
10461804	4.745057334
10461806	4.65491592
10461808	4.433580634
10461810	4.339325622
10461814	4.976022491
10461816	5.04331563
10461818	4.595952881
10461820	4.402737523
10461822	5.484621334
10461824	6.239236486
10461826	4.798680921
10461828	4.906460993
10461830	4.967955326
10461832	4.385360626
10461834	5.48343434
10461836	4.405183271
10461840	4.700439718
10461842	5.97336962
10461844	11.21729883
10461856	8.812639407
10461867	4.967955326
10461869	6.921812142
10461878	7.267364908
10461898	10.76841593
10461904	4.826259563
10461906	7.575979136
10461909	7.36085235
10461921	8.866846423
10461930	7.857159793
10461934	5.554932142
10461975	4.632607965
10461979	7.203205366
10461991	10.75473404
10461999	9.390150681
10462005	9.817040338
10462035	10.72218661
10462039	7.497234319
10462081	12.03757612
10462084	4.894754041
10462086	5.119977863
10462088	7.270306167
10462091	8.710089522
10462096	5.743217248
10462100	11.82927916
10462102	9.969009573
10462111	9.042343106
10462113	8.319678714
10462127	4.444685617
10462130	5.927895127
10462132	6.650775471
10462136	11.87328492
10462140	6.809752697
10462193	11.95865856
10462195	10.65156031
10462214	8.585184148
10462217	6.103573717
10462228	6.900283455
10462231	6.083138465
10462237	11.28798964
10462276	4.588700126
10462281	9.979945058
10462303	6.228092929
10462309	5.700246134
10462311	4.503559463
10462313	5.727904258
10462330	8.408592565
10462333	8.704425064
10462343	6.786713576
10462346	9.607391054
10462357	5.208334531
10462359	5.67450791
10462361	12.58084763
10462363	8.78733735
10462390	6.52687478
10462398	4.977279923
10462406	10.28901553
10462435	8.167846876
10462442	8.906964051
10462451	5.910161154
10462454	10.37402136
10462473	6.692122792
10462480	7.831658832
10462484	4.372483007
10462499	4.380654999
10462501	8.120768816
10462504	9.509225785
10462507	11.1818779
10462521	11.81936394
10462535	6.959342197
10462539	7.727437343
10462542	4.727271858
10462554	4.286340479
10462565	4.44323572
10462575	5.243536335
10462587	8.36466785
10462603	7.361436329
10462613	8.287036532
10462618	6.216786593
10462621	4.463053479
10462623	5.756491582
10462628	5.268864398
10462630	6.086964813
10462632	7.837698694
10462670	9.459084018
10462683	7.422084282
10462697	6.29673454
10462699	7.393390028
10462702	8.517457121
10462724	11.66316491
10462752	9.372479637
10462791	10.65439481
10462796	10.89536875
10462818	5.28527041
10462822	9.031082948
10462846	6.786795568
10462853	5.228956182
10462861	7.738385769
10462863	4.794445292
10462866	8.815104433
10462879	6.963662194
10462881	4.871156628
10462887	5.427213602
10462912	10.70000719
10462918	8.585969181
10462922	9.994957686
10462957	8.834648492
10462973	9.040994592
10462995	5.271965689
10463005	4.468071376
10463016	4.917921053
10463023	6.426541021
10463027	4.828174372
10463037	4.490617749
10463043	6.897789078
10463051	4.966520587
10463061	4.464848854
10463064	13.13729938
10463066	5.974780156
10463068	11.70065637
10463070	8.93011164
10463082	5.0786743
10463104	5.320859492
10463112	8.927627701
10463121	9.470529951
10463123	4.591162426
10463138	6.040702878
10463140	9.706309172
10463153	12.7825044
10463155	8.294008163
10463158	7.67213352
10463164	7.821127382
10463168	11.90384269
10463173	9.947551689
10463185	8.581249776
10463189	6.418331478
10463200	6.904383419
10463209	5.44684973
10463211	9.861270256
10463224	11.14288067
10463227	5.974329001
10463229	9.788538038
10463242	7.155471983
10463252	4.429243895
10463254	7.841041014
10463263	10.78244207
10463265	6.365896863
10463277	6.116859517
10463282	9.895762389
10463296	6.847088925
10463308	5.725579267
10463343	4.303171181
10463345	5.174165576
10463347	6.403937609
10463355	13.26793851
10463361	5.537538049
10463371	5.338176112
10463380	9.345404803
10463389	6.601344416
10463402	8.048274991
10463404	9.836599485
10463410	8.993273501
10463428	6.757873994
10463430	7.866741352
10463448	7.992012279
10463457	10.06183208
10463462	10.89301228
10463476	7.977283702
10463482	5.708884324
10463486	10.96505359
10463505	8.751327873
10463513	6.247452675
10463515	7.332066723
10463517	9.350845856
10463535	10.22692186
10463551	4.942415038
10463557	11.24643113
10463599	8.613856783
10463625	9.097384225
10463630	5.379193794
10463632	7.549327707
10463643	4.7223253
10463645	10.55832341
10463661	9.791026103
10463670	8.118503735
10463687	11.4684202
10463695	9.442943993
10463704	9.107278392
10463716	9.753631444
10463729	6.087998364
10463732	10.99254292
10463737	11.04578682
10463739	8.601431706
10463751	8.68249675
10463789	8.04845663
10463799	7.532561492
10463803	9.998087486
10463826	11.09366449
10463836	9.513196523
10463844	6.313413116
10463856	5.68062575
10463875	8.488088847
10463904	6.574065471
10463906	6.19004806
10463911	10.82981595
10463930	9.429528178
10463945	8.927499468
10463951	10.88512948
10463981	6.318842046
10463997	11.7116868
10464013	6.183733228
10464015	10.58514283
10464030	7.306320394
10464034	5.659257272
10464045	9.273270866
10464070	9.031977931
10464084	10.12444175
10464107	5.852194022
10464110	6.48338887
10464113	6.319406406
10464128	9.195432596
10464137	4.807318545
10464153	9.441175526
10464167	7.472196929
10464169	7.749815539
10464171	5.381337126
10464202	6.35099528
10464218	9.959315982
10464240	8.289913061
10464251	10.44927206
10464283	5.832889761
10464285	7.338035341
10464287	4.726287925
10464298	5.1360167
10464313	6.091817741
