"","AbsCon1.H9C2_S3.bam","AbsCon2.H9C2_S25.bam","AbsCon3.H9C2_S21.bam","H9C2diff10ns1_S11.bam","H9C2diff10ns2_S20.bam","H9C2diff10ns3_S24.bam","NRCMD1.0_S30.bam","NRCMD1.1_S19.bam","NRCMD1.2_S23.bam","NRCMD3.1_S10.bam","NRCMD3.2_S22.bam","NRCMD3.3_S18.bam","ratheart1_S14.bam","ratheart2_S6.bam","ratheart3_S4.bam"
"Fdps",8.75958,9.349418,8.491671,9.978838,10.00651,9.918369,9.956136,9.109951,8.933549,10.86928,10.87296,10.74804,8.061997,7.990613,8.236957
"Clk2",10.00334,9.792656,10.29696,9.915654,9.805608,9.803424,9.22468,9.493517,9.768129,9.509179,9.456068,9.483315,9.729793,10.06855,9.937227
"Fam189b",5.919046,6.83356,6.307618,6.291756,6.181211,6.042245,6.467747,5.835084,6.370031,6.785614,5.988253,6.215912,5.649184,5.824202,6.674729
"Gba",7.443255,6.699695,7.185204,7.867599,7.793175,7.997203,7.52575,7.114449,7.667252,8.454775,8.419451,8.516323,6.159056,6.440249,6.873467
"Mtx1",7.791277,7.374909,7.714055,7.295426,7.086544,7.101188,8.194982,8.06431,8.200821,7.77018,7.811587,7.919328,8.075184,8.007008,7.307732
"Thbs3",5.721428,5.308989,5.52587,5.006936,4.807667,4.853609,4.073982,5.373879,4.757322,5.384659,5.568338,5.785385,4.807058,5.565606,4.647
"Trim46",5.18131,5.844563,5.018113,4.706819,4.446828,4.410195,0.9743492,0.9989627,1.694632,2.229658,3.395283,2.807089,1.467669,1.46628,1.424749
"Krtcap2",8.528947,8.894753,8.581892,9.02691,8.967216,8.863147,9.303099,9.716957,9.568967,9.999865,9.784821,9.765832,8.854844,8.628196,8.777445
"Dpm3",7.504591,7.611789,6.871757,7.91001,7.934515,7.488282,8.109388,8.340294,7.930643,8.225524,7.905733,8.125487,8.035189,8.078491,8.051463
"Slc50a1",6.444762,6.323926,6.547577,6.236509,6.139997,6.475599,6.273009,7.018027,6.63834,6.211912,6.801985,6.835455,5.612177,6.06707,6.14903
"Efna1",4.386097,4.03886,1.388921,4.039296,4.147213,5.020224,6.97819,6.819442,6.710451,5.115782,5.074698,5.522805,7.293901,6.638294,6.967563
"Adam15",6.93605,6.368488,7.206275,7.551361,8.036222,7.786445,6.567008,7.13222,7.004684,7.387214,7.569378,7.201882,8.532782,8.407231,8.427453
"Flad1",5.187339,5.69436,5.203682,5.440328,5.62238,6.127588,6.459267,6.772054,6.528226,6.147502,6.373233,6.462098,8.422311,8.09866,8.364594
"Cks1b",9.058903,8.991183,8.685734,7.365511,7.582256,7.185912,8.987954,8.223634,8.24776,9.039344,8.540305,8.842507,7.101587,7.303244,7.6128
"Shc1",8.734085,9.002065,9.144685,9.187678,9.108166,9.322933,10.28809,9.508871,9.290001,9.264129,9.495683,9.286255,7.988608,8.58124,7.905269
"Pbxip1",8.765244,8.641035,8.635879,9.944652,10.07209,10.00994,7.210353,7.201048,7.76392,7.78653,8.054692,7.82941,9.167976,9.13428,9.206644
"Pmvk",6.107938,6.067972,5.710665,6.489134,6.458916,6.772757,5.890567,6.583005,5.897226,7.393864,7.193423,7.265023,7.468155,7.530094,6.963527
"Kcnn3",0.7892089,0.7419081,0.6879816,4.94374,4.735289,5.174332,0.7758513,2.260038,2.014012,2.248885,2.051276,2.958545,3.770715,1.194359,2.634606
"Ube2q1",8.848722,8.816125,8.835876,8.275898,8.413448,8.102162,8.469925,8.467977,8.43919,8.695779,8.751437,8.710002,8.100214,8.097193,8.17105
"Atp8b2",6.649392,6.769059,6.989705,5.110194,5.896254,5.76525,7.199576,7.020133,7.078145,7.610226,7.620125,7.437149,5.892846,6.249332,6.098495
"Ubap2l",9.598974,9.187944,9.808411,9.073252,9.217792,9.093588,9.32673,9.342589,9.596333,9.159937,9.599931,9.323364,9.027043,9.062164,9.031381
"LOC361985",7.603197,8.073221,7.76362,8.667276,8.701797,8.635902,9.00216,8.503048,8.819613,9.362661,9.182583,9.282294,9.495771,9.649218,9.374296
"RGD1564171",4.024905,4.955121,4.63399,5.560159,5.061178,4.758517,4.992934,4.652489,5.311258,4.953367,5.284576,5.383134,5.757611,5.135148,5.378462
"Tpm3",9.898777,9.895068,9.906807,10.98206,11.06359,10.94374,10.0272,9.734527,9.603307,9.740766,10.05117,9.754802,7.783093,7.954797,8.029089
"Rps27",11.2746,11.36379,11.01308,12.00971,11.77684,11.83285,12.10311,12.24984,12.06714,12.67216,12.42032,12.69051,11.50946,11.61717,11.7584
"Rab13",7.645728,7.679353,7.455505,8.007004,8.02695,8.269006,8.418123,8.58397,8.387614,8.443875,8.609214,8.688874,6.593123,6.590154,6.762424
"Jtb",8.346278,8.446527,7.916956,8.993411,8.986265,8.930448,9.486571,9.480179,9.354878,9.778487,9.575682,9.786433,9.69204,9.598432,9.52686
"Slc39a1",9.722915,9.420904,9.511222,9.773361,9.902292,10.10044,10.68959,10.3931,10.46584,10.25152,10.4883,10.46639,9.325932,9.086844,9.278573
"Gatad2b",7.422021,7.31118,7.753016,6.383644,6.669481,7.02488,7.722917,7.643591,7.827302,7.760906,7.606677,7.481697,8.416071,7.677425,7.369797
"Slc27a3",4.058053,1.464513,1.003834,1.202092,2.908204,1.58553,5.542489,4.999707,5.058004,5.234349,5.436067,5.55456,3.437599,2.488981,2.431631
"Ints3",7.418456,7.430025,7.766245,7.078639,6.523526,7.170767,7.870041,7.436258,7.416002,7.719547,7.616565,7.635515,7.821085,8.154013,8.463516
"Npr1",1.289558,1.212975,1.479577,1.378168,1.346881,1.350357,7.131724,6.588683,6.942642,6.239866,6.609476,6.385897,6.731384,7.445736,7.519484
"Ilf2",8.250396,8.24944,8.047288,6.949378,6.812964,6.852711,8.311075,8.368029,8.391477,8.055585,8.02466,7.75347,8.15015,7.654464,7.219477
"Snapin",8.153805,8.278105,7.964673,9.01474,8.833811,8.878684,8.907679,8.815028,9.050431,9.081739,9.236966,9.133625,9.460334,9.549847,9.6426
"LOC361990",8.989994,8.7468,9.020697,9.136277,9.055448,9.118765,9.054623,9.549105,9.467938,9.345305,9.226693,9.219316,9.477594,9.589411,9.48233
"S100a13",5.056549,5.591484,4.350775,6.364401,5.757139,6.118475,7.104085,7.62356,7.761573,7.624736,7.593237,7.413965,7.105808,6.772738,7.049698
"S100a16",6.449912,6.380774,6.168311,7.856504,8.006421,8.095541,8.620866,8.489599,8.409055,9.041625,8.910776,9.076972,9.379899,9.216751,9.279128
"S100a3",4.663767,4.429867,1.556709,4.422687,4.89162,4.475519,4.100156,4.57322,4.767217,1.691581,4.355022,4.325478,1.802722,2.246498,2.539132
"S100a4",13.13349,13.2705,12.94642,13.85389,13.75321,13.63436,12.83327,12.80726,12.66128,13.84796,13.87347,14.07316,8.067997,8.194777,7.934657
"S100a6",13.15186,13.07788,12.59014,11.80804,11.43758,11.65378,11.86314,12.07345,11.91744,12.5558,12.38315,12.62911,8.722816,9.065966,9.146564
"LOC679475",-0.1530635,-0.184117,-0.2195692,-0.1171773,-0.1298397,-0.1284327,-0.1618276,-0.1481027,-0.1712475,3.589992,3.78051,4.729385,0.10898,0.1082387,0.08599953
"Kprp",2.907665,5.225365,3.624243,-0.09573832,-0.1077577,-0.1064228,-0.1380609,-0.1250695,-0.146968,-0.1294984,-0.1315713,-0.1547153,0.1209856,0.1202695,0.09880147
"S100a11",9.353914,9.237958,9.227952,8.127587,7.371113,7.546908,6.958262,7.425793,7.440166,8.718364,8.517424,8.750476,5.614933,5.972375,5.670599
"S100a10",11.34696,11.55425,11.25488,10.36426,9.962984,10.26098,11.48012,11.7297,11.59564,11.30311,11.2365,11.35505,8.562889,9.285322,9.413757
"Them4",6.025366,5.718005,5.774759,5.952799,5.749699,5.204879,5.83786,6.74281,6.694408,6.280043,6.317973,6.318979,8.798939,8.24167,8.235072
"mrpl9",4.898522,3.586684,3.38893,4.537018,4.270761,4.823292,4.870657,5.234499,4.911183,5.609785,4.855729,5.951087,5.28994,5.883946,5.870715
"Snx27",8.552571,8.909569,9.030394,7.932225,8.270831,8.098899,8.585095,8.787296,8.814521,8.661474,8.650434,8.573668,9.880143,10.0243,9.436374
"Tuft1",6.379012,7.223438,6.255829,6.826377,6.971191,7.065849,5.520491,5.662807,3.908931,5.714481,5.891816,5.667115,4.780263,3.851348,4.191769
"LOC100363268",4.199249,3.517606,2.715713,4.9244,4.210727,4.215129,2.533715,4.483617,3.951509,5.19854,4.765121,4.900877,6.349422,5.869594,6.735722
"Pogz",7.4329,8.008859,7.895356,7.85605,7.683673,7.73829,8.088816,7.559882,7.771658,7.750175,7.759187,7.704542,7.993586,8.000218,7.552598
"Psmb4",9.536727,9.472648,9.248818,9.71654,9.560528,9.586527,10.09013,10.24715,10.0777,10.131,10.06332,10.15495,9.396324,9.378167,9.504997
"Rfx5",7.103404,7.39407,7.079455,7.266167,7.404806,7.69365,7.320433,7.28614,7.358472,7.139029,6.939121,6.771795,6.972266,6.847395,7.046645
"Pi4kb",3.442367,4.038497,4.633939,3.226801,3.675693,3.19754,4.968793,4.683999,4.547095,3.613239,3.607305,4.199144,3.207938,4.367593,3.146288
"Psmd4",7.491873,7.693224,7.100979,8.285419,8.230573,8.448303,8.767898,8.538412,8.590621,8.121035,8.00311,8.31103,8.409515,8.449608,8.294618
"Pip5k1a",8.065519,8.072331,8.349997,8.373229,8.689985,8.669789,8.375252,8.381,8.308308,8.299224,8.403705,8.368207,8.201958,8.224149,8.246315
"Vps72",8.331404,8.437308,8.50449,8.301017,8.697788,8.43235,8.630536,8.469696,8.310545,8.209262,8.000945,8.070761,8.191863,7.947731,7.675024
"Tmod4",0.5845507,0.5233714,1.58406,0.6549697,2.670782,0.6329116,1.733634,1.769355,4.220786,2.01687,0.5808028,1.381523,5.828053,6.903892,7.444011
"Scnm1",4.071465,5.303902,5.316479,6.496911,6.557672,5.935172,5.841351,6.568247,5.975356,5.770208,6.130987,5.373483,6.337742,6.468453,5.865366
"Lysmd1",5.679208,4.300246,5.761577,5.237284,5.993125,6.128563,6.37098,6.724144,6.392173,5.833462,6.295298,6.323875,7.313455,7.127887,6.887129
"Mllt11",8.018855,7.879632,7.599056,8.259605,8.134576,8.235832,6.65379,6.714686,6.756911,7.710423,7.775646,7.88207,6.904391,6.441016,7.207627
"Cdc42se1",8.03505,8.057418,8.5199,8.098305,8.361525,7.911548,9.132663,8.816986,8.685533,8.903171,8.87465,8.856634,7.903162,7.824772,8.489125
"Prune",6.817585,7.169272,6.962067,7.635595,8.170771,7.835275,7.657018,7.741369,7.581291,7.343204,7.583886,7.707208,8.575441,8.445641,8.335144
"Fam63a",8.280342,8.4569,8.596047,8.728964,8.838152,8.95488,8.478196,8.434118,8.310106,8.335725,8.196154,8.600178,7.943982,7.991003,7.949516
"Cers2",9.176682,9.142288,9.084745,7.933824,8.031042,8.225435,9.516568,9.133987,9.288038,9.484311,9.478029,9.437689,8.712408,8.245849,8.545141
"Setdb1",5.710859,6.302321,5.788247,5.441684,6.330396,5.701362,6.819967,6.981822,6.883089,6.18797,6.375163,6.817231,5.698162,6.345399,6.679568
"Ctsk",1.281229,1.865908,1.11757,2.312836,1.338421,1.713702,5.705585,7.02031,7.110544,7.57186,7.27273,7.870757,5.160551,5.632814,6.23983
"Golph3l",7.118358,7.133825,7.446759,6.997176,7.120075,7.01843,7.664191,7.665899,7.836572,8.069095,8.015691,8.215598,7.895289,8.038679,7.401654
"Ensa",7.961323,8.021517,8.175602,8.354003,8.433787,8.262474,7.761288,8.39338,8.213796,8.14797,7.954411,8.227058,9.193991,9.2488,9.379199
"Adamtsl4",5.997755,6.120519,6.355487,5.319849,5.308055,4.875721,3.553828,4.626835,4.773357,4.401492,4.276365,4.703861,7.994849,7.914009,7.150233
"Ecm1",6.019186,6.767359,6.682966,4.985972,5.637384,5.561581,6.462022,6.789013,6.685015,6.928058,7.095355,7.202342,8.054256,8.534003,8.25766
"Tars2",6.824475,6.49866,6.749728,6.305693,6.209519,6.347154,5.870991,6.384061,6.639108,6.075393,6.205103,6.316962,8.601929,8.270195,8.143521
"Prpf3",8.746818,8.599915,8.457802,7.918167,7.995285,7.802299,8.487289,8.718617,8.479663,8.264551,8.590113,8.498361,8.472424,8.433898,8.084357
"Mrps21",8.687083,8.868276,8.624515,9.595451,9.602116,9.352574,9.486485,9.460437,9.435126,9.330303,9.249098,9.546572,10.27842,10.12703,10.25504
"Aph1a",8.207152,7.954775,7.877143,7.765048,7.959554,8.100326,8.828106,8.551353,8.202468,8.66997,8.879027,8.853388,9.024393,8.597803,8.594749
"Anp32e",9.889683,9.627509,9.446214,9.225061,9.389219,9.442554,8.869322,8.929836,8.92076,9.165177,8.857481,8.848695,10.04015,9.780207,9.809283
"Plekho1",7.471752,7.1805,7.339787,7.431468,7.172344,7.452202,8.665908,8.425283,8.18018,8.489236,8.538285,8.300552,10.24858,10.03118,10.07431
"Vps45",6.717431,6.510966,7.116413,7.73767,7.311925,7.380227,7.131272,7.340263,7.408025,7.300675,7.285148,7.068612,8.04024,8.201785,7.813664
"Otud7b",8.093266,7.8405,8.176721,8.037318,8.204025,8.366776,7.690353,7.824569,7.609134,7.780001,8.012954,7.661479,8.250284,8.333918,8.508216
"Mtmr11",5.89012,6.014838,6.212123,5.891034,5.618963,6.357097,5.739859,6.152728,5.528624,5.59058,6.337302,6.062634,5.794164,5.238122,5.532514
"Sf3b4",7.206562,7.098708,7.174255,5.368906,5.661872,6.016573,6.907787,6.523494,6.131349,6.593368,6.138811,6.3895,5.731854,4.539888,4.738501
"Sv2a",8.318532,8.064136,9.043156,6.97638,6.972873,7.436167,8.480392,7.866118,8.089283,7.833357,8.2773,8.059852,6.38974,6.607654,6.237959
"Bola1",5.969701,6.964375,6.126473,7.361586,6.758862,6.89888,6.812037,6.531372,6.526971,6.61707,6.353037,6.47279,8.439953,7.806725,8.286392
"Hist2h2aa2",2.67945,3.019099,3.093801,3.090244,1.177889,4.198304,4.50387,2.809075,2.362158,3.93448,2.544066,2.178989,1.958161,2.304976,1.916674
"AABR07012583.4",4.529905,3.717589,3.875508,2.196966,0.9892444,0.9911304,4.504815,2.83935,2.979208,1.664568,3.337836,2.763205,1.321188,1.320113,1.288012
"AABR07012583.3",6.447537,6.284822,5.427327,4.095305,4.435709,4.737046,5.848922,6.277938,6.030582,5.748323,5.220091,5.140145,3.149676,2.559116,2.815132
"Fcgr1a",1.07896,1.016287,0.9447029,1.151432,1.125849,1.128691,5.720738,6.025157,4.987816,4.738341,4.894537,5.615188,5.091917,4.415465,4.5793
"Hfe2",5.168878,5.420438,5.094906,10.12614,9.96801,9.95159,3.247012,7.058418,6.917446,3.504481,2.282845,3.701162,10.63334,10.39932,10.18209
"Txnip",7.627819,7.653635,7.084335,7.316772,7.329547,7.659771,10.06387,10.26294,10.09832,9.085873,8.963961,8.588298,11.3314,11.41013,10.69397
"Polr3gl",7.270288,7.381479,7.498107,7.579553,7.506733,7.286615,6.320596,7.420634,7.228831,6.507891,6.388891,6.032319,6.885609,7.351299,7.091105
"Ankrd34a",5.78718,5.404253,6.215825,3.017612,3.926916,3.853611,3.904005,4.836932,4.441334,3.699055,4.815466,4.16406,3.8354,3.304426,5.642463
"Lix1l",10.001,10.10489,10.04902,9.853055,9.730556,10.00164,9.416638,9.769677,9.697848,9.966478,10.07406,10.02182,10.37592,10.37285,10.27223
"Rbm8a",10.85672,11.06758,10.87151,11.01468,11.00943,10.95365,11.82112,11.6314,11.505,11.33093,11.38245,11.33644,10.75257,10.77577,10.74805
"Pias3",6.096133,6.80236,7.111926,6.035187,6.35561,6.181615,7.084267,6.604341,6.651403,6.320814,6.356767,6.328058,6.238816,5.837855,6.150815
"Polr3c",5.487505,5.484546,6.282573,6.543689,5.87644,6.346918,6.680104,6.577567,6.840797,6.473238,6.177164,6.552219,5.867875,6.282514,5.897539
"Rnf115",8.309763,8.446216,7.909235,8.0602,8.359052,8.336442,7.78916,7.448205,7.727953,8.027883,7.775463,8.00477,7.573851,7.731364,7.743384
"Gpr89b",7.328114,6.898854,7.288133,7.108823,7.540251,7.33905,7.04236,7.561115,7.412726,7.594966,7.517145,7.764841,7.382561,6.810451,7.07021
"Gja5",9.944248,9.776364,9.995264,7.58764,8.089616,7.967411,5.985613,5.715627,6.079441,5.768702,5.870075,5.903635,5.348836,5.67059,5.848298
"Acp6",6.417566,4.942873,5.629434,5.169785,5.615986,5.513729,6.611655,6.487888,6.668109,6.484665,6.515278,6.618108,7.031807,6.759051,6.491917
"Bcl9",5.908453,6.547077,7.018053,4.836047,5.046834,5.892017,6.390948,6.464607,6.29022,6.18965,6.273976,5.965612,6.359926,5.892899,6.185464
"Chd1l",4.884826,5.592658,5.056863,4.205887,5.344407,5.320823,4.06792,5.537572,5.749665,5.32472,5.444627,5.184677,4.717972,5.600885,4.364182
"Prkab2",5.547329,5.976553,5.598841,8.467918,8.580822,8.438008,5.779052,6.08539,5.374732,5.62491,5.867035,5.842069,7.261138,8.194133,7.654877
"Pde4dip",7.913383,7.523777,8.244938,9.107818,9.402523,9.444492,8.962928,9.785276,9.914918,9.201607,9.174294,9.226039,13.51039,13.53036,13.52139
"Sec22b",7.545232,7.780414,7.475386,6.813183,7.184473,6.818733,6.94613,6.544875,6.795864,6.664026,6.801164,6.683146,4.770669,5.464997,5.585476
"Hmgcs2",0.9755957,0.9106949,0.8364734,1.05055,1.024103,1.027042,5.971436,6.672584,6.732004,3.063611,4.428061,3.928874,5.269179,3.877441,5.279948
"Phgdh",8.670426,8.156332,8.013161,8.102266,7.9605,7.991399,7.485281,8.329269,8.290561,9.648116,9.485016,9.361106,4.291308,4.517976,4.632978
"Hao2",-1.194216,-1.225062,-1.260054,-1.158284,-1.171002,-1.169591,-1.202943,-1.189269,-1.212303,-1.193934,-1.196116,-1.220437,-0.9196794,6.251177,-0.9452821
"Wars2",3.96064,1.543241,3.095201,1.669429,3.233048,1.260757,3.245552,3.371282,4.642707,4.201264,2.684254,3.00012,3.663347,5.242578,4.356126
"Tbx15",4.433956,4.938812,4.341405,5.195771,5.784355,5.685449,0.842958,1.3052,1.257004,1.917519,0.855387,1.239958,2.5787,1.336917,1.295483
"Wdr3",7.543176,7.627609,7.626726,7.978899,7.776489,7.781588,8.562761,8.135531,8.161354,8.235897,7.963579,7.627079,7.128857,7.679668,7.578445
"Gdap2",5.521326,5.898616,5.765305,5.513542,4.881171,5.528284,5.003857,5.585,5.702924,5.783813,4.624343,5.014334,5.129981,5.855823,5.657217
"Man1a2",8.76727,8.41485,9.084683,7.660438,7.718458,7.944473,8.812403,9.238794,9.313597,8.953567,8.945589,8.864084,9.098775,9.221898,8.836429
"Trim45",3.027884,3.679127,3.862955,6.232771,5.400063,5.530137,2.291342,3.412935,3.9461,4.258629,3.92544,3.920418,6.738789,5.99603,6.991138
"Ptgfrn",9.847724,9.690973,9.711835,8.708955,8.358543,9.01927,8.22191,7.384883,7.80996,8.209575,8.133171,8.392369,7.663847,7.802717,8.218636
"Igsf3",8.091191,7.805664,8.33401,8.659324,8.619584,8.772446,8.031955,7.946111,8.056671,8.485377,8.21408,8.292895,9.516274,9.013861,9.148873
"Atp1a1",10.44735,10.49124,10.81494,10.812,10.81228,10.97177,11.7054,11.1799,11.0092,10.99935,10.81786,11.0643,12.09063,12.09733,11.93603
"Casq2",11.32056,11.27252,11.37301,12.5632,12.65199,12.55055,9.419185,10.5688,10.53398,11.12813,11.38368,11.40956,13.61291,13.57709,13.51005
"Vangl1",6.879269,7.208397,6.897407,6.083425,5.899511,6.587013,6.350826,5.91815,6.825878,6.08714,6.147164,6.188755,5.650485,5.267742,5.936694
"Ngf",6.289816,6.701831,5.996756,4.946804,3.943421,5.20091,5.936263,5.55429,5.71791,6.248989,5.976625,6.267818,4.742801,2.278592,4.380399
"Tspan2",7.229177,7.188741,6.913409,6.033021,4.717544,5.25924,6.918746,6.690126,6.392025,7.690723,7.21448,7.151535,7.497071,8.017523,7.78585
"Sike1",6.754119,6.784204,6.795809,6.848275,6.802713,7.202174,7.671167,7.11377,7.425249,7.825603,7.624439,7.676024,8.557205,8.207639,8.484069
"Csde1",9.454521,9.434243,9.336759,10.48798,10.59407,10.59928,10.1795,10.14215,10.23063,10.24492,10.29919,10.18772,11.90278,11.80035,11.8945
"Nras",5.029822,5.673753,5.198451,4.696804,3.898227,4.307585,4.684331,4.726924,5.278193,5.454853,5.226607,4.780594,3.894255,4.945884,2.82314
"Ampd1",3.045872,0.3873939,0.7955029,8.675665,8.978635,8.812184,0.4349053,0.4640659,0.4148502,1.359959,0.4494851,0.3973636,1.003114,1.597042,0.955064
"Dennd2c",1.193383,2.481671,1.441158,4.185862,4.306186,4.406279,3.414157,4.200324,4.02374,3.345076,2.871302,1.142348,5.679845,5.428546,5.937872
"Bcas2",7.159846,7.194045,6.725166,7.182838,7.432487,7.369394,7.536548,7.566438,6.943502,7.660502,6.903708,7.553672,7.585256,6.993928,7.493971
"Trim33",5.860145,5.999935,4.757917,5.092422,5.405814,5.017754,5.95813,5.895671,5.873681,5.081452,5.691787,5.269825,6.121181,5.838563,5.83215
"Olfml3",8.477385,8.159779,8.12411,8.300425,8.320493,8.267757,9.072053,9.489975,9.291814,8.032655,8.204615,8.354371,4.745335,6.167298,6.113715
"Hipk1",8.275189,8.236451,8.08598,7.852501,7.972683,7.993443,9.120728,8.58078,8.760087,8.327102,8.284114,8.58553,9.292338,9.343526,9.222466
"Dclre1b",5.745572,5.603254,5.508374,4.635355,4.434638,4.320773,5.612835,5.965535,5.515541,5.76636,5.319239,5.154849,5.175189,5.497667,5.265352
"Ap4b1",5.512769,5.870058,6.03513,6.138263,6.199764,6.379362,5.849472,6.479128,6.138605,5.539756,6.078431,5.640528,7.457751,7.069364,7.355417
"Rsbn1",6.552985,7.038331,7.183054,6.781349,6.841172,7.005614,7.408326,7.371745,7.493986,6.888279,7.150273,6.630882,8.014243,8.135535,7.846462
"Phtf1",7.055665,7.199334,7.417124,6.531686,7.650067,7.578543,6.853178,6.774328,6.908338,7.256731,7.15254,7.281421,5.591218,6.359011,6.211772
"Magi3",7.195422,6.957336,7.432867,6.364561,6.687755,6.753704,5.751782,6.02672,6.577729,6.316877,7.078339,6.608105,8.42998,8.044069,8.296842
"Lrig2",4.531175,4.873588,5.238145,5.304286,5.143115,5.504584,5.512106,4.341051,5.042971,4.709647,4.930785,5.242038,4.077676,5.338583,4.442391
"Slc16a1",5.559654,5.502109,4.651595,5.831972,5.258947,5.745169,6.718537,7.035405,6.760048,5.425887,6.099312,5.542849,8.607579,8.417196,8.210402
"Ppm1j",2.561977,2.919943,1.080572,3.435197,4.588906,2.436874,2.848774,4.179715,3.622066,2.159876,3.810127,2.80195,5.57772,5.672517,5.498205
"Rhoc",11.0044,10.42006,11.02274,11.1597,11.04652,11.15609,10.61149,10.80599,10.58395,11.11853,11.1748,11.09728,9.336069,9.507786,9.530916
"Mov10",3.787012,3.897403,4.368811,2.441842,2.61472,3.99277,4.647709,4.652562,4.619892,4.157444,5.204651,3.479216,4.568764,3.423747,4.417188
"Capza1",8.672626,8.578055,8.491352,8.161087,8.571459,8.242143,8.839301,8.766632,8.812963,8.861689,8.641483,8.878572,7.805334,7.530703,7.583294
"St7l",5.276396,5.973384,5.324457,5.098228,5.571755,5.328072,5.757931,6.026945,5.531109,5.469949,6.02095,5.904979,5.923095,5.387613,5.874479
"Cttnbp2nl",7.792965,8.165006,8.037858,7.654999,7.260343,7.586883,8.426347,8.36803,8.450042,8.80748,8.850073,8.795144,7.996118,8.096586,7.791894
"Kcnd3",6.06188,6.989423,6.536915,5.913626,5.869321,5.447743,4.35711,3.745565,4.070047,7.425938,7.29375,7.046979,7.326638,7.903149,6.801227
"Ddx20",6.265781,6.512895,6.345149,5.051666,5.584153,5.892401,6.443365,6.613328,6.51006,6.537216,5.940617,6.382992,5.058189,6.14464,6.027289
"Fam212b",3.196712,5.274036,3.424797,4.928091,5.565916,4.889761,4.090554,4.066101,5.009987,4.425445,4.957602,5.174909,8.196145,7.897118,7.854391
"Rap1a",7.940481,7.981606,7.86735,8.792854,8.797346,8.904851,8.741061,8.941043,8.964336,8.988541,8.80504,9.056345,9.584011,9.72573,9.813651
"AABR07012775.1",4.374588,3.097496,4.060928,3.556976,2.335032,2.539771,4.666588,3.189493,3.642992,3.374172,3.171861,2.877728,4.657925,4.655555,4.379304
"Cept1",6.898488,6.828255,6.598631,6.651213,6.709509,6.879816,8.218488,8.469739,7.911094,8.251054,8.327402,8.404066,8.070337,7.903392,7.628831
"Dram2",3.835854,4.257403,3.4727,5.187541,4.190189,4.839481,5.163296,5.119592,4.53929,5.89216,5.368242,4.755542,4.664602,4.484539,5.867123
"Lrif1",6.73393,6.347433,6.522205,7.52328,7.319726,7.518015,6.924167,7.011378,7.107026,7.28485,6.95822,7.390697,7.616632,7.911817,7.383192
"Cd53",1.128828,1.058003,0.977064,1.210692,1.181798,1.185008,5.802376,6.593266,6.099403,7.010296,6.820722,6.694373,4.239791,4.997486,4.628988
"Lamtor5",7.404224,7.770418,7.343841,8.679614,8.205081,8.499042,7.850608,8.339023,8.033113,8.186243,8.310355,8.098434,8.184893,7.889596,8.083731
"Rbm15",5.251415,5.46259,6.049844,5.145242,4.323541,4.961152,5.899552,5.43347,5.698959,4.802071,5.15391,5.165324,5.561522,5.924675,6.101161
"LOC684509",4.568408,5.066222,4.53439,5.448033,5.595179,5.222053,4.262252,5.051096,5.828787,5.46484,5.430748,4.71111,7.64412,8.083621,7.453387
"Slc6a17",0.7318797,0.667549,0.5938318,0.8060189,0.7798788,1.246759,3.477464,3.22318,3.615424,1.85426,2.100592,3.666219,7.213574,6.807012,7.300392
"Strip1",8.361213,8.578327,8.567481,8.664957,8.557509,8.412901,8.69133,8.61048,8.542296,8.395554,8.759166,8.546854,8.649321,8.431935,8.634718
"Ahcyl1",10.73528,10.49916,10.87924,9.513382,9.457167,9.646285,10.52427,10.51251,10.47243,10.34809,10.25071,10.23324,9.659458,9.678194,9.523932
"Csf1",8.823897,8.479252,8.769269,7.057863,7.001524,7.189999,9.453342,9.292063,8.989547,8.874902,8.417409,8.904282,6.428957,6.271715,6.528716
"Gstm5",7.855481,7.84029,7.6642,8.198712,8.273463,7.970332,7.073612,7.5834,7.593744,7.424393,7.532715,7.533964,7.941496,7.588407,7.598421
"Gstm7",1.83496,2.014653,2.813989,3.271628,3.761585,3.576157,2.690408,4.27934,3.710796,2.539047,3.271965,4.173755,8.207144,8.660727,8.816082
"Gstm1",5.560238,6.728858,6.327962,6.497359,6.630907,6.412651,6.517641,7.069231,7.233591,6.02387,6.420773,6.416435,8.141837,8.266217,8.244665
"Gstm4",5.564135,5.624282,5.233952,6.224995,6.214804,6.609299,6.137264,6.168195,6.37023,6.247492,6.504572,6.663026,5.647642,7.030842,7.125008
"Ampd2",6.599422,7.055357,7.170006,7.071105,6.681133,6.648863,7.621861,6.97127,6.7401,6.612602,7.107924,6.813122,4.675785,6.006134,5.138696
"Gnai3",8.521445,8.467758,8.359413,7.995825,8.026786,8.001552,8.733149,8.381448,8.636204,8.771526,8.601483,8.462108,6.864758,7.604421,7.794048
"Amigo1",1.429304,0.9480822,0.8696834,2.138164,2.10359,1.070979,4.316202,3.63306,4.122646,3.618327,3.695761,5.186868,7.152641,7.27345,7.09107
"Atxn7l2",4.61861,5.329339,4.535081,4.115292,4.766929,4.73263,4.778978,4.365289,3.747475,4.53625,4.344942,4.91828,4.108548,3.848233,3.780645
"Psma5",8.113798,8.30881,7.6577,8.645995,8.413169,8.733141,9.079822,8.963993,8.877464,8.924506,8.470616,8.712531,8.135929,7.623858,8.37509
