"","AbsCon1.H9C2_S3.bam","AbsCon2.H9C2_S25.bam","AbsCon3.H9C2_S21.bam","H9C2diff10ns1_S11.bam","H9C2diff10ns2_S20.bam","H9C2diff10ns3_S24.bam","NRCMD1.0_S30.bam","NRCMD1.1_S19.bam","NRCMD1.2_S23.bam","NRCMD3.1_S10.bam","NRCMD3.2_S22.bam","NRCMD3.3_S18.bam","ratheart1_S14.bam","ratheart2_S6.bam","ratheart3_S4.bam"
"Adpgk",8.81892685130806,8.63986383393081,8.70220437898138,8.36247606817793,8.25136323147293,8.47860365944208,9.53615217758245,9.38290825789143,9.33080928464703,9.3311173885923,9.35060912395432,9.30997361942653,8.56636522668553,8.66445832284815,8.47744423937515
"Bbs4",8.04689846001697,8.0289238870474,8.07816209847203,8.24388188417269,8.30201347319721,7.98874036153578,8.00959974702922,8.17569096535655,8.10649912840336,8.15807719974457,8.07913078468359,8.28821146381826,8.32261576534483,8.34177113219012,8.41844513946656
"Arih1",9.13639126506964,9.2494058685558,9.21604915852961,9.15437724943523,9.14723943839519,9.51305740720945,9.59371929839449,9.26051321148858,9.27223508431884,9.16796382340687,9.30730469882014,9.28015782429797,9.71495103357109,9.61130813048088,9.69748124339753
"Hexa",9.45286032402538,9.44541407948466,9.2883770341266,9.91399377512261,9.8691142533,9.93615551776465,8.70190082252607,8.65867763787978,8.76350320436659,9.36584555881949,9.52325761259984,9.56447515602443,8.77053373766887,8.77564844979371,9.00026537220984
"Parp6",8.26074918871834,8.08019254216694,7.89869129755054,8.46306294340668,8.48100383086558,8.33090280635193,8.15957649162317,8.15120177988224,8.30389518083372,8.12070000228402,8.16759009572505,8.17906760111274,8.62869271889046,8.76233586771672,8.77507502567223
"Senp8",7.75155434493899,8.08019254216694,7.77686067726822,7.78800397390688,8.11337513606852,7.90241669723852,7.66015029673779,8.00090941203784,7.78188054066023,7.90807773126,8.05879928501835,7.96358634950944,7.98759597516306,8.18915379776865,7.91657133792845
"Myo9a",9.47157455907378,9.37348179436533,9.54751468095554,9.36979939042314,9.490263244523,9.49955233600767,9.54992266315953,9.46864431065855,9.45502167478221,9.29116806106161,9.5391666735159,9.4809683268221,9.89219177733401,9.88715610902675,9.7674258658925
"Rn60_8_0646.1",7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.80877994134958,8.2111288744865,8.0419644833382,8.45075790311235,8.49058087967337,8.42440467177859,9.55430082776918,9.4333352520957,9.64565332816902
"Lrrc49",8.07444136961923,8.21129574202383,8.12227312671424,8.12766000275211,8.1065156220439,8.08709641443864,8.24422482215692,8.06601821325825,8.06190715094048,8.23925768906451,8.36485447568389,8.26844178670674,8.22519074261681,8.40952027365265,8.30811641076076
"Uaca",9.07462287363753,9.21013795493734,9.22176068660564,10.3578853823784,10.6725102538219,10.5451545151932,9.85641783736949,9.42452713590246,9.53005808454428,9.737666283135,9.75608790751081,9.63233201202168,10.4485009410416,10.4898925672372,10.4363872728852
"Tle3",8.91519663062595,8.84407252928305,9.01804058041251,8.79294363081692,8.71250220233785,8.91598540753561,8.49258317718074,8.48403027455914,8.86272716343695,8.6830050546602,8.58715502379099,8.7330540031569,8.16596530737177,8.26872658015443,8.57123706979606
"Kif23",9.73081395712538,9.58794420811829,9.86617241894453,8.59730739591222,8.80715975711739,8.78252105054289,8.33121777961938,8.5387195591459,8.46585212672964,8.70750359393578,8.74767579279386,8.88930677904368,7.4979066599579,7.83000301139353,7.83010989358651
"Glce",8.21079812478694,8.12824309224161,8.15381811947269,8.15492546926193,8.1065156220439,8.23558970714858,8.29131942390942,8.15120177988224,8.12485547668038,8.23370774166508,8.20274739012505,8.30755820901352,8.15359998167373,7.88671921863152,7.88344287001221
"Anp32a",8.35300152779954,8.20600812690053,8.31326330664482,8.74989892372196,8.69777746326554,8.70765559051926,8.06516365143111,8.25621176826812,8.22709457017661,8.39164881346444,8.36004892857018,8.43701825979531,8.54201331209466,8.56501617603439,8.5637361978885
"Fem1b",8.05387946958982,8.22177413515082,7.92740622821988,8.03968182156991,8.07128133160497,8.17427878291899,7.79877361166254,7.96199825415548,8.08770341269859,7.8054110922194,8.18535284794823,7.92569402682382,7.76757743411082,8.0171225626928,7.70485650628143
"Cln6",8.66468012495124,8.81539166050288,8.57822914282282,8.47730471621126,8.58054791669928,8.63135229914671,8.12933698814144,8.16353727474983,8.07491431209698,8.17614321928841,8.2636764297078,8.38114266270049,8.23655887774842,8.14009034108254,8.00697926998442
"Calml4",7.57356934245255,7.72017494075135,7.65369135687739,7.95739668808425,8.15333812062489,7.93830509070274,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.3323723887617,7.22585427624224,7.38290953790347,7.22585427624224
"Pias1",8.23890094812737,7.92930283488768,8.2038440421936,8.18131202446382,8.01124095147819,8.19933576316927,8.0849790048579,8.27253887452374,8.04867149405531,8.27715805952124,8.11186569145953,8.07892580100286,8.40133077231445,8.12734983983497,8.32742582426098
"Map2k5",8.11398204897085,8.38769983482791,8.43396023291346,8.32462254375351,8.3289776774657,8.52769271121266,8.14156840890083,8.22262095464892,8.15454424396967,8.09477234255206,8.21979333203156,8.20094844098587,8.07511923683156,8.30074889645138,8.29830728615767
"Smad3",8.62065739196553,8.899405720711,8.82165956135575,10.2776568637216,10.4653273561619,10.2657898483855,9.16450652505715,9.16635495953421,9.22165295083063,8.93864950335962,8.95116537644755,8.84718030740083,8.84781506847071,8.6717427269171,8.44416038050742
"Zwilch",8.87404597065334,8.92348425303739,9.02695447615866,8.03968182156991,8.12691842354075,8.11494946650506,8.34574691849391,8.59067565146776,8.43640696771812,8.44633486777614,8.57943888850677,8.41590479153873,7.4979066599579,7.22585427624224,7.37795433805144
"Rpl4",11.3713610378237,11.3277105118862,10.9341697411538,11.743110967693,11.640325313516,11.5195491053308,11.357894948464,11.7132235020694,11.8214144169231,12.3458989366205,11.9731283275399,12.0602701828608,10.7652323840862,10.6972494981488,10.8264325587063
"SNORD16",8.32326809667762,8.16247119295294,8.35522128272164,8.09943229720806,8.15333812062489,8.13521281858936,7.76758807763095,7.65392093665458,7.93296261537404,7.72859923299147,7.87995324976047,7.85125864347473,7.22585427624224,7.64016350432269,7.22585427624224
"Snapc5",7.79489646316966,7.52486566421981,7.78585705207417,7.6858063615745,7.81203791790835,7.65011147022445,7.71095889894266,7.65392093665458,7.86659999336902,7.70428808544364,7.87095501002996,7.8599908727345,7.93940876704181,8.29020039933226,8.06137818491872
"Map2k1",8.69657363827663,9.02013590232796,8.59128738473452,9.07913195988664,9.2067222688751,8.97306751212866,8.88946076859784,8.80274900271791,8.85694921784316,8.73147526373124,8.77068767947241,8.83279425130918,8.87855756251517,8.80826731086469,8.87607857447983
"RGD1562747",7.7284168819728,7.87325581670627,7.92034710011279,7.96607570212226,7.80122451420103,7.95553751499115,8.10429720532603,8.19948042464749,7.99320237512022,8.13960462723576,7.94764594879419,7.99947496953563,8.31229529701875,7.88671921863152,7.86619003578666
"Tmem185a",8.19348383133204,7.83876624649043,8.13292586289253,8.31908724521372,8.08556855460039,8.2817008970157,8.15361781295106,8.12595497682448,8.0684386220079,8.32365196265946,8.27958652147997,8.26343040459714,7.85018059405683,8.00212024483909,8.11210615512768
"Tipin",7.76273361811288,7.79252470655837,7.9059921701156,7.65632584990981,7.47951943247308,7.38670352604253,7.63229126168566,7.49718157408013,7.70516536248877,7.77387300036752,7.72719415030725,7.7117920989092,7.38307880295264,7.49761434828644,7.91657133792845
"Dis3l",8.28732505566738,8.06137521261407,8.16914395030845,8.18777997122348,8.2098577581899,7.92951766018633,8.17719846562491,8.07291218256544,8.21089515037732,8.36792062022332,8.33564684353828,8.16790898912051,8.36279009976493,8.65712522545297,8.64347737625045
"Rab11a",9.30326542737536,9.29538155380343,9.26104038400114,9.65241251463194,9.65133343642538,9.6721062933706,9.7921375252093,9.91396931924264,9.86341992077742,9.90798052039564,9.72278259740259,9.94680848134478,9.98330431649987,9.5486651196223,9.86867266766373
"Dennd4a",7.75155434493899,7.97376960618141,8.04333081751056,8.34643984799934,8.36546130818731,8.55351522692001,8.35530941670055,8.1817018339346,8.30389518083372,8.39164881346444,8.41162803096868,8.38995108897092,8.00293802013234,8.18915379776865,8.15976679079902
"Vwa9",8.40980831457589,8.62275116476284,8.31326330664482,8.64253909677491,8.44397506178461,8.75458216074099,8.42854939568014,8.74324716179483,8.74130418304437,8.45516138878377,8.43419613212148,8.56257393640877,8.53376818607666,8.4371627360334,8.50170551264723
"Hacd3",8.84067272379284,8.78598086264962,8.95374265061383,8.65056373283578,8.60099083428114,8.84627199814871,8.5948891515113,8.60999949953007,8.79142258020807,8.55548925477996,8.61372993857343,8.65114298861456,8.70187379953259,8.57300269010029,8.72428030960838
"Dpp8",8.2164923630522,8.25247048945336,8.44524135404743,8.20056873548679,8.09261382426038,7.94697699615558,8.57215161636567,8.54280880915399,8.39721035208856,8.3533948190393,8.49898233808152,8.52496352333609,8.65116494375701,8.4371627360334,8.71121547495728
"Cilp",7.6512057725207,7.98090512222551,7.92034710011279,8.8546323434941,9.06868098887993,8.95235192420046,7.46926206041968,7.53900288715443,7.44099650746314,8.08147803180503,8.37912715133191,8.22753087593742,8.10215734743123,8.31117678391413,7.68048239323133
"Clpx",8.30290255113588,8.32950968030746,8.18419138382427,8.56316667689207,8.76606020612058,8.50567095285524,8.59863193246841,8.73643921072391,8.66852974327698,8.47258410481926,8.51558091158591,8.70425737794248,10.1119776257996,9.95746914619473,9.88961224183051
"Pdcd7",8.54301794468294,8.16803909413886,8.41486671904124,8.57180563632355,8.65624459657735,8.72593696482262,8.70867754260193,8.74663579699578,8.68212109859479,8.74494704994519,8.61747312440212,8.66801807914922,9.2200735962263,9.07749217964084,8.87607857447983
"Mtfmt",8.07444136961923,8.001883232615,8.2038440421936,8.36776163445357,8.34478742138538,8.30936089239245,8.19445567921654,8.2283100661054,8.273963466906,8.17614321928841,8.2636764297078,8.47392552454012,8.54201331209466,8.35175012088064,8.50170551264723
"Spg21",9.33665397156807,9.21223517636303,9.31690968804324,10.7212764350598,10.5846393590278,10.5748169845601,9.63933527441113,9.52224759000194,9.77442387927208,10.1762403243367,10.1214979317769,10.2815985195829,8.89662462121031,9.05153973957676,9.05543119211239
"Rbpms2",8.03273592337878,8.00873954015526,8.06094791491067,8.00790493904609,7.84328243552574,7.99679814153788,8.90665299124521,8.64763631862025,8.73809701106231,8.64337270256114,8.65781555691554,8.67136215815586,10.1878588133157,10.0393588945307,9.82852684421102
"Zfp609",8.67541408500959,8.54030082877221,9.0533134073051,8.34643984799934,8.42011216918153,8.20548551598264,8.61347348831031,8.63648199315924,8.58321234316261,8.46825669260552,8.51145638141947,8.48990337987088,8.68042634802618,8.82740415744546,8.85309034324398
"Trip4",8.57084392971059,8.81248414299178,8.86566003397713,8.89401781560689,8.70516416526617,8.6073796459646,8.77109462695894,8.80596566263946,8.81267705123951,8.78118882690616,8.73094737317749,8.75804618989652,8.78377987361442,8.62728963922121,8.65044224663664
"Ns5atp9",8.29773965082317,8.16803909413886,8.23249958019537,7.64077608517391,7.61812754507491,7.81309584201019,7.9493391359576,7.94579215946178,7.66805934450322,7.8054110922194,7.7830355666523,7.6634599363282,7.4979066599579,7.22585427624224,7.22585427624224
"Ppib",10.7335304488779,10.7363740926673,10.3421718397696,10.2340034259482,10.1678100654258,10.2953842351513,10.7099425960664,10.5217004601775,10.5230160365559,11.1995011659579,11.0569294792992,11.0576181101787,9.76755312635107,9.54509722626822,9.68244332719139
"Snx1",9.14360207605054,8.80956928625791,8.94901624441566,9.32038039964895,9.35513920151924,9.58770340816175,8.90380489075935,9.10529094986919,9.06625746416629,9.21642320480391,9.35060912395432,9.31193702649263,8.56636522668553,8.77564844979371,8.41844513946656
"Fam96a",8.37708170731932,8.24742863565052,8.1486452209183,8.42406069537829,8.39565360783845,8.2703954491136,8.3971881854881,8.73301974661934,8.62315443989716,8.62113215975933,8.47356647088861,8.75184974504642,9.04802174640868,9.11293503456534,9.14069821089756
"Dapk2",7.44608735862383,7.54293313625101,7.52893292944696,7.59005244394169,7.33941364999811,7.61884084462301,7.53352540851612,7.22585427624224,7.5298307385501,7.67862354444325,7.5362482503593,7.60887218438451,8.25886129599269,7.80979717964852,8.09973225499426
"Herc1",9.33252723362207,9.34733904760103,9.72465774682202,9.2327440587778,9.19943825923366,9.15285079037016,9.52572994384412,9.39692888206915,9.68827251594263,9.40945522803453,9.49267674109345,9.35818658636485,10.2100611622433,10.3258141409461,10.0488809676679
"Fbxl22",7.87251816954498,7.73117364511316,7.81197785445723,8.49598686255775,8.51672491184562,8.51894042359272,8.51305656095702,9.01172032224321,8.85984175332176,9.22544720382126,9.21155066859733,9.10816339559865,9.84713123772868,9.86759430849343,10.2429781121084
"Usp3",8.34811108225794,8.51003321157326,8.44524135404743,8.35716087053686,8.33427741737903,8.54925564157586,9.25777253693641,9.13252683491579,9.04663258435835,8.6865381663134,8.8613925289189,8.65792427194003,8.29129915800388,8.34177113219012,8.57123706979606
"LOC100911293",7.94938777716301,7.93692314012529,7.88382898951958,7.99973644847307,7.88250169519317,7.74453741281812,7.79877361166254,7.75489731314659,7.58205257012197,7.81553022752984,7.92308931094772,7.9781657364991,7.4979066599579,7.64016350432269,7.83010989358651
"Rab8b",9.31169379675347,9.37163177540255,9.41700947180503,9.33856953550351,9.15483017561882,9.24099283051877,9.40722286128799,9.29113660928504,9.32883311541092,9.65921181240033,9.61764147125138,9.61061422965648,9.19220294084749,9.09280604728004,8.98477665710717
"Rps27l",11.2822457837326,11.4878805732297,11.0338760908325,11.4453527463263,11.3604472251168,11.4029766765686,11.5473750094583,11.6560893638398,11.6190362075781,11.5376046127887,11.4266577923033,11.4920311773789,9.76755312635107,9.66136283766154,9.89996341381933
"Lactb",8.99887275327088,8.70255289138867,8.93232554091775,8.73518013300402,8.88207212532595,8.80303593657902,8.9540573420854,8.78979163220996,9.10695348741629,8.89240827101122,8.82160876812116,8.96673495577747,9.16849920298067,9.16667323721063,9.18566989366685
"Tpm1",12.9756373660816,12.9510413955056,13.0248861672759,14.1574405547038,14.2087641699087,14.1086651338277,12.4709470978619,13.0710568442906,13.0576631127473,13.4797106648462,13.5698431584225,13.5427193190627,16.239147656405,16.2813654500862,16.421676323484
"Tln2",8.81263805348136,8.69611929456642,8.93950720332403,8.92271860524585,8.74848844908091,8.98183786838421,8.47590284926636,8.45776287617393,8.43640696771812,8.47689301072487,8.6469607402508,8.61658732372406,9.95183058545046,10.0418414497996,9.6611047392894
"Vps13c",8.52267796231806,8.4748790055434,8.73682732523549,8.96603608640556,9.16488036105925,8.83313939668311,8.52514741520052,8.73984832426166,8.70219981393468,8.57522089481706,8.71396623340772,8.48194597447992,9.22922956286054,9.30259694913651,9.01555920546783
"Rora",7.60657396184247,7.81148380433724,7.87626157780972,7.83241646883273,8.01124095147819,7.972339747526,7.90030331789314,7.85804126382556,8.02836458308591,8.00383521287618,8.05189852046943,8.08518095698751,8.16596530737177,8.18915379776865,8.28839134054594
"Ice2",8.13303048650487,8.23725725270185,8.37149323549906,7.93969513568999,8.17260636274694,8.05079974827102,8.34574691849391,8.40772889522584,8.3185000933433,8.0881537883504,8.27431452388679,8.23275040146236,8.31229529701875,8.0171225626928,8.24759531467919
"Anxa2",11.9617928296734,12.0551520525543,11.8899633264126,11.0237547519937,11.0400495609491,11.0762373946965,12.6394779127654,12.507238378476,12.4220688560647,12.4370541586323,12.4796461860253,12.3911046637085,9.8034954274453,10.1025038326685,10.0626980633226
"Bnip2",9.10959005672582,8.97023250170846,8.9931858877685,9.01953787442059,8.96434121882208,9.14776882772994,9.18280863119861,9.17111407917455,9.21085759835843,9.05992325738377,9.18874774874423,9.10585754789687,9.34265985224354,9.41769160627927,9.33947257558014
"Gtf2a2",8.40057035242261,8.46689853076726,8.50687437077186,8.59309935538281,8.54699472985806,8.4967282286585,8.90949427357507,8.89557591995034,8.77909814889703,8.6248708051096,8.80593678382269,8.75184974504642,8.72291555761609,8.88901436301124,8.94784538675169
"Fam81a",8.64289145170209,8.61929588230529,8.57163919529885,8.06264418990739,7.98737863771233,7.94697699615558,7.58637592518876,7.82905190226793,7.58205257012197,7.51709034449523,7.47141926532755,7.41026539627661,8.3529065501214,8.27952759245898,8.50170551264723
"AABR07070603.1",7.89918954925648,8.05499724677395,8.03736435862079,8.32462254375351,8.31828649914945,8.2473449674689,8.18299040255769,8.23396209731121,8.22172852645148,8.36310338629059,8.25830934460909,8.22227972562752,7.98759597516306,8.15263323644382,7.91657133792845
"Rnf111",9.564840106642,9.28354572913717,9.59689488715835,8.82761957798605,8.87574514896072,8.7223045004337,9.7705042592891,9.5186196328716,9.57509445995311,9.18664410034872,9.31566570381411,9.21413414126675,9.70227167127583,9.55577236332238,9.54566551058104
"Sltm",10.3687530035045,10.1564125204906,10.5664707898952,10.2293281137432,10.2005702267689,10.2646816648661,10.8690583759563,10.9436814258715,10.8609508155697,10.7617627595965,10.746835351521,10.881099512088,10.5315084471442,10.4178440682612,10.2787573178468
"Fam63b",7.59045321226052,7.82981683514001,7.73922391990051,7.76435152266192,7.91034900637526,7.7799295509478,8.16549228735386,8.15739270765078,8.4278310615204,8.31860105706217,8.19698887405842,8.27838099974461,9.24734647921177,9.34903562821502,9.2834243314476
"Adam10",9.20213700338254,9.03471671052483,9.34309856592981,9.12535532569144,8.78679432529855,9.01629843185338,9.82744712077868,9.94613893732118,9.85943747246545,9.58276165815039,9.71509774144001,9.73596016549955,10.3017084498103,9.9653558891783,9.91534537923714
"Aldh1a2",7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,8.52914643966468,8.3793177742507,8.56077670064669,9.47597569999979,9.47065682574528,9.43893307024515,7.61002866707453,7.93865508605235,7.77125919963677
"Cgnl1",7.22585427624224,7.22585427624224,7.42811278559928,7.22585427624224,7.22585427624224,7.22585427624224,8.69165767561066,8.37449992528411,8.43640696771812,8.5984231905416,8.7932439584919,8.43283163279311,8.89063292675215,9.29397120324107,9.19447492380599
"Tcf12",8.73435090510413,8.86373706859603,8.90315849636738,9.24494285719216,9.03024174838719,9.09312311294989,8.88946076859784,9.1639686391046,8.9568627882804,8.90996012970096,9.00836719232854,9.05401289784376,8.78377987361442,8.742069653374,8.4692262533258
"Zfp280d",8.79676442260348,8.43432434809845,8.60097700135263,8.78941790159802,8.81051922958981,8.7223045004337,8.70529433614909,8.87153313678313,8.8741983633164,8.53943226099718,8.77717787976045,8.40301467959419,8.84156843412883,8.91278284858339,8.93166359765797
"Mns1",8.38182556013468,8.17906394001424,8.47833860509691,7.6858063615745,8.07845827567299,7.67917314639034,7.53352540851612,7.82905190226793,7.78188054066023,7.77387300036752,7.90618682239188,7.68827934977843,7.64060741286269,8.11440313115235,8.08715904287839
"Tex9",8.48502183433252,8.12239457639252,8.25567762011432,8.45827044944064,8.52980605756036,8.36230973910206,8.15957649162317,8.17569096535655,8.27902150054306,8.4897106477628,8.65420925857052,8.65792427194003,8.46531281415159,8.33168463252792,8.19377599655434
"Rfx7",8.57866092692161,8.50618649155159,8.72253094503806,8.96299327573928,8.95250479324551,8.94936321961439,8.60236164616331,8.60999949953007,8.56830835990372,8.64337270256114,8.57166614654893,8.48194597447992,8.83528812620805,8.70746078207891,8.6846171424177
"Nedd4",12.2290467931596,12.2403909016114,12.3709287481148,12.4412240407798,12.5231741293059,12.5126256807522,12.356372010291,12.3317058210487,12.415914058947,12.6204305148516,12.7089611633254,12.62569276063,11.7575416168105,11.9999330807125,12.0766140381665
"Pygo1",7.75155434493899,8.27235565701465,7.82041658345424,8.03968182156991,7.75565053219226,7.94697699615558,7.7228228885423,7.75489731314659,7.93296261537404,7.70428808544364,7.81388831380383,7.70018664867947,7.76757743411082,7.76700040191576,7.48905617259296
"Ccpg1",7.95739365850968,8.23212682155765,8.18419138382427,9.04258247213061,8.79021374516012,8.97599804076405,8.45035296788694,8.3983510236148,8.55319066997542,8.57522089481706,8.6505910184938,8.7549522020203,10.4815658345622,10.3813624562613,10.282676954781
"Mir628",7.22585427624224,7.22585427624224,7.51165772924741,7.42570410134739,7.61812754507491,7.50416591527502,7.49243111364717,7.44750067822949,7.41221600559999,7.44616791893776,7.72719415030725,7.48647404908325,8.2477807794459,7.6951805204225,8.08715904287839
"Rab27a",8.3332848737859,8.0485644651591,7.81197785445723,8.10658449609375,8.09261382426038,8.2176537049275,7.77818857588282,7.63950627731032,7.73950807060413,7.63703092540407,7.79351585384625,7.52665627868126,8.20199491783148,7.90450585139401,7.94807345162714
"Rsl24d1",8.54301794468294,8.73728993199514,8.71386481563219,8.990106421618,9.01056045696407,9.03316999652383,8.98376203462593,9.07744546950609,8.99872450404311,8.895351702185,8.82471784074627,8.88100138446297,8.97189186020921,8.82106031143453,8.78742664476931
"Fam214a",7.53700996269466,7.54293313625101,7.65369135687739,8.23782526315963,8.30201347319721,8.40263244590146,8.00959974702922,7.93753916951812,8.02836458308591,7.77387300036752,7.8525451730231,7.85125864347473,8.03266631402905,8.00212024483909,8.08715904287839
"Arpp19",9.00960410010437,9.24532889767398,8.89079091035525,9.86309806085563,9.85434338052699,9.76433328491253,9.06626492303468,9.21545351415837,9.00385696002296,8.96666728794901,8.96227187266581,9.13775782671019,8.90851782533647,8.61205789242011,9.06032536947042
"Myo5a",9.33871242245697,9.02501551089695,9.4745256428898,8.72401341087585,8.64074325611859,8.63135229914671,8.67088254846666,8.81237218044844,8.63379498511737,9.02874578378585,9.06808062906233,9.01737041662185,8.26980501050166,8.18915379776865,8.40091917748907
"Mapk6",9.6307415668352,9.48845063482363,9.78179592746553,9.59789543887838,9.6987754448666,9.53966212587123,9.65842055037531,9.38492044639322,9.22594555940501,9.21642320480391,9.2754586776924,9.28617649630814,9.13945294044347,8.96458968502455,8.98477665710717
"Leo1",8.58254788475601,8.5733325184398,8.41100296255195,8.29660673637303,8.4990206005568,8.38770913337505,8.54105181094023,8.62898159025508,8.37926870882273,8.55149807317962,8.50315726434787,8.37670793734354,8.78377987361442,8.39064713915361,8.50170551264723
"Tmod3",9.25150151294841,9.15215752626559,9.27021746283956,8.78233373184084,8.97314283269141,8.74748872944772,9.65842055037531,9.29545241023757,9.35816394042262,8.90121669393828,8.92863908372128,8.91927077838047,9.04802174640868,8.82106031143453,8.96381184040693
"Lysmd2",7.89042621609564,8.19533337697992,7.96160896036338,8.20689149894541,8.23381725450787,8.2473449674689,8.2758953589975,8.34506832194068,8.34234027251001,8.30841544107598,8.13087155763013,8.248224139263,8.68762174075049,8.5241440080518,8.55618147137547
"Mlip",7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.42244353072585,7.54705561615729,7.53352540851612,8.18766983466684,8.10028410838974,7.71659998688178,7.93137737244233,7.75558498906143,8.91442003068022,9.0567741186082,8.65044224663664
"Lrrc1",7.89918954925648,8.02225822389522,7.82873069057864,7.6858063615745,7.67835199838239,7.85446208649948,8.05165941689608,8.23957767890422,8.02836458308591,8.08147803180503,8.27431452388679,7.90185670514908,8.40133077231445,8.35175012088064,8.18259283048169
"Klhl31",8.44591259363928,8.31555235312281,8.53463695109527,9.25220658091658,9.34213316189815,9.41755157536766,7.8653661296581,8.17569096535655,8.25343974730755,8.13960462723576,8.28482779055289,7.95617797622689,11.2097491928279,11.2976514095124,11.252780420025
