"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Qtrt1",57.5509546412877,-0.098382656680067,0.32784092704275,-0.300092662522389,0.764106475890627,0.854208906373506
"Gtpbp8",84.2652991724705,0.0910080422616598,0.303556201787574,0.299806235964655,0.764324958401268,0.854356929852588
"Bbs10",41.9709368091455,0.122737158442907,0.410239411697014,0.29918422010013,0.764799488730808,0.854679558036976
"Slc30a4",191.177809016309,0.0531474864451144,0.177653224519283,0.299164209312427,0.764814756248658,0.854679558036976
"Exoc6b",111.434483572854,-0.0854205415286066,0.285602122906138,-0.299089308788785,0.764871903490072,0.854679558036976
"Rragd",57.5341712550396,0.123809201140771,0.41417342669995,0.298930817766986,0.764992832428136,0.854718466308159
"Ppp1r7",260.643866957839,0.0520947925274555,0.174643053707462,0.298292954810087,0.76547958092774,0.855166046177687
"Clptm1",414.812749846339,-0.0383822692723544,0.128860775379974,-0.297858437986083,0.765811210547863,0.855440251620311
"Mocs1",88.0641342548134,0.0898064700560328,0.301716872752167,0.297651467870677,0.765969188274519,0.855520441410248
"Dnajc11",142.383469972124,-0.0674244832578633,0.228657582510176,-0.29487097046022,0.768092448680913,0.857795414672225
"Kpna5",48.1941262206503,-0.145869624468622,0.495526040101561,-0.294373277413887,0.768472684278455,0.858123508172792
"Dazap2",30.5765520142638,-0.125071390190636,0.425614410811732,-0.293860797504717,0.768864275201063,0.858464206484337
"Ube2z",189.823328043901,-0.0554224521525863,0.18875492911938,-0.293621217793649,0.769047360642997,0.858572050584005
"Sdr39u1",97.3316600247637,0.0909589522636131,0.310361872947227,0.293073860522421,0.769465696243521,0.858942476485964
"Dnal4",175.779274164081,0.0562056810082366,0.191868127079805,0.292939123676642,0.769568683559009,0.858960840324606
"RGD1563242",331.829682723802,0.0538564487143131,0.184679413807904,0.291621289042711,0.770576196321699,0.85991082279155
"Snx30",26.8481794803988,-0.153625995773419,0.526839514245045,-0.291599228265107,0.770593065558214,0.85991082279155
"Tacc1",584.348880209081,0.0426849081227079,0.146579397542916,0.29120673736028,0.770893210097673,0.860149056140906
"Fam26e",37.9718311237887,0.311106246012692,1.06908371546845,0.29100269839614,0.771049255755635,0.860226471016121
"Mrps15",663.135545072201,0.0479866082529233,0.165153846141883,0.290557013196642,0.771390140712203,0.860493693840782
"Sp100",61.4424713484774,0.100719494249653,0.34675515279679,0.290462862447146,0.771462158118992,0.860493693840782
"Hivep3",41.7540015480037,0.303781745838964,1.04890687586185,0.289617460643832,0.772108907583859,0.861118316480605
